IndicatorCode,IndicatorName,SpatialDim,TimeDim,Dim1,NumericValue,Value
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",MMR,2004,SEX_BTSX,92.0,92
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",COD,2004,SEX_FMLE,119.0,119
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",GBR,2004,SEX_MLE,,1
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",BEL,2004,SEX_MLE,,2
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",BGD,2004,SEX_FMLE,169.0,169
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",SDN,2004,SEX_BTSX,178.0,178
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",GNQ,2004,SEX_FMLE,214.0,214
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",GRD,2004,SEX_BTSX,225.0,225
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",LUX,2004,SEX_BTSX,152.0,152
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",COL,2004,SEX_BTSX,89.0,89
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",SWZ,2004,SEX_BTSX,69.0,69
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",MDA,2004,SEX_MLE,,7
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",CHN,2004,SEX_FMLE,138.0,138
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",CHE,2004,SEX_FMLE,291.0,291
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",STP,2004,SEX_MLE,,2
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",ALB,2004,SEX_FMLE,384.0,384
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",ISL,2004,SEX_FMLE,295.0,295
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",DMA,2004,SEX_FMLE,556.0,556
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",ITA,2004,SEX_MLE,,7
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",PNG,2004,SEX_FMLE,132.0,132
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",UKR,2004,SEX_BTSX,166.0,166
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",AND,2004,SEX_BTSX,138.0,138
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",GAB,2004,SEX_BTSX,81.0,81
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",BGR,2004,SEX_BTSX,128.0,128
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",RUS,2004,SEX_FMLE,312.0,312
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",DMA,2004,SEX_BTSX,286.0,286
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",KGZ,2004,SEX_FMLE,195.0,195
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",BRA,2004,SEX_BTSX,177.0,177
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",LBN,2004,SEX_BTSX,135.0,135
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",RUS,2004,SEX_BTSX,176.0,176
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",PHL,2004,SEX_BTSX,148.0,148
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",ERI,2004,SEX_BTSX,73.0,73
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",BRB,2004,SEX_FMLE,490.0,490
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",LAO,2004,SEX_BTSX,86.0,86
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",HRV,2004,SEX_FMLE,308.0,308
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",LVA,2004,SEX_MLE,,1
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",HRV,2004,SEX_BTSX,165.0,165
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",EST,2004,SEX_MLE,,2
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",AND,2004,SEX_MLE,,2
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",MUS,2004,SEX_FMLE,248.0,248
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",ARM,2004,SEX_FMLE,552.0,552
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",OMN,2004,SEX_BTSX,66.0,66
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",AUT,2004,SEX_FMLE,259.0,259
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",MHL,2004,SEX_FMLE,365.0,365
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",TZA,2004,SEX_FMLE,210.0,210
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",NIU,2004,SEX_BTSX,85.0,85
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",KIR,2004,SEX_BTSX,156.0,156
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",CAN,2004,SEX_FMLE,335.0,335
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",ZMB,2004,SEX_FMLE,117.0,117
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",TGO,2004,SEX_FMLE,357.0,357
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",SYR,2004,SEX_BTSX,87.0,87
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",JAM,2004,SEX_FMLE,337.0,337
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",SGP,2004,SEX_FMLE,198.0,198
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",PLW,2004,SEX_BTSX,138.0,138
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",SLV,2004,SEX_FMLE,101.0,101
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",NOR,2004,SEX_BTSX,152.0,152
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",VEN,2004,SEX_FMLE,226.0,226
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",GUY,2004,SEX_FMLE,383.0,383
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",MLI,2004,SEX_BTSX,133.0,133
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",CHN,2004,SEX_BTSX,68.0,68
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",GNB,2004,SEX_FMLE,419.0,419
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",CUB,2004,SEX_FMLE,211.0,211
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",TTO,2004,SEX_FMLE,396.0,396
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",KWT,2004,SEX_FMLE,177.0,177
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",KNA,2004,SEX_BTSX,179.0,179
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",LKA,2004,SEX_FMLE,250.0,250
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",ZWE,2004,SEX_FMLE,148.0,148
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",ARE,2004,SEX_BTSX,35.0,35
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",KHM,2004,SEX_BTSX,196.0,196
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",FRA,2004,SEX_MLE,,5
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",COD,2004,SEX_BTSX,64.0,64
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",BOL,2004,SEX_BTSX,179.0,179
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",POL,2004,SEX_BTSX,138.0,138
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",YEM,2004,SEX_FMLE,362.0,362
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",LUX,2004,SEX_MLE,,3
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",BGR,2004,SEX_FMLE,241.0,241
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",BLZ,2004,SEX_MLE,,4
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",TUN,2004,SEX_FMLE,122.0,122
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",RUS,2004,SEX_MLE,,3
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",EST,2004,SEX_BTSX,146.0,146
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",COM,2004,SEX_FMLE,140.0,140
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",GHA,2004,SEX_MLE,,2
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",NLD,2004,SEX_FMLE,383.0,383
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",ESP,2004,SEX_BTSX,122.0,122
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",GMB,2004,SEX_BTSX,55.0,55
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",ROU,2004,SEX_MLE,,3
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",JAM,2004,SEX_BTSX,173.0,173
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",LCA,2004,SEX_BTSX,151.0,151
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",GNQ,2004,SEX_BTSX,113.0,113
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",NAM,2004,SEX_FMLE,145.0,145
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",VEN,2004,SEX_MLE,,1
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",GHA,2004,SEX_BTSX,155.0,155
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",ESP,2004,SEX_FMLE,237.0,237
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",DEU,2004,SEX_FMLE,311.0,311
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",MYS,2004,SEX_BTSX,125.0,125
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",BEN,2004,SEX_BTSX,204.0,204
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",LBR,2004,SEX_BTSX,158.0,158
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",AGO,2004,SEX_BTSX,218.0,218
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",SWE,2004,SEX_BTSX,117.0,117
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",SWZ,2004,SEX_FMLE,123.0,123
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",HND,2004,SEX_BTSX,142.0,142
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",TTO,2004,SEX_MLE,,4
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",TCD,2004,SEX_BTSX,111.0,111
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",MDG,2004,SEX_FMLE,166.0,166
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",JOR,2004,SEX_BTSX,191.0,191
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",SVN,2004,SEX_BTSX,157.0,157
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",ARG,2004,SEX_MLE,,2
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",MCO,2004,SEX_FMLE,252.0,252
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",TKM,2004,SEX_BTSX,72.0,72
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",AFG,2004,SEX_BTSX,244.0,244
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",GMB,2004,SEX_FMLE,108.0,108
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",AUT,2004,SEX_BTSX,135.0,135
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",IRL,2004,SEX_FMLE,357.0,357
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",URY,2004,SEX_BTSX,198.0,198
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",MAR,2004,SEX_FMLE,170.0,170
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",CPV,2004,SEX_BTSX,140.0,140
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",NOR,2004,SEX_FMLE,301.0,301
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",MKD,2004,SEX_FMLE,290.0,290
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",NAM,2004,SEX_BTSX,81.0,81
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",KNA,2004,SEX_FMLE,348.0,348
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",CPV,2004,SEX_FMLE,229.0,229
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",HTI,2004,SEX_BTSX,15.0,15
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",NIU,2004,SEX_FMLE,167.0,167
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",NZL,2004,SEX_BTSX,200.0,200
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",BRA,2004,SEX_FMLE,336.0,336
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",KOR,2004,SEX_BTSX,51.0,51
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",SYC,2004,SEX_BTSX,117.0,117
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",TON,2004,SEX_FMLE,244.0,244
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",KIR,2004,SEX_FMLE,312.0,312
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",MEX,2004,SEX_BTSX,90.0,90
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",OMN,2004,SEX_FMLE,171.0,171
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",GNB,2004,SEX_BTSX,221.0,221
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",SAU,2004,SEX_FMLE,244.0,244
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",ARG,2004,SEX_FMLE,316.0,316
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",LTU,2004,SEX_MLE,,1
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",ERI,2004,SEX_FMLE,127.0,127
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",AUS,2004,SEX_FMLE,337.0,337
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",PRK,2004,SEX_BTSX,79.0,79
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",ETH,2004,SEX_FMLE,197.0,197
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",BIH,2004,SEX_BTSX,124.0,124
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",BWA,2004,SEX_FMLE,226.0,226
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",COK,2004,SEX_MLE,,4
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",GTM,2004,SEX_BTSX,123.0,123
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",ISL,2004,SEX_BTSX,148.0,148
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",DOM,2004,SEX_BTSX,164.0,164
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",MKD,2004,SEX_BTSX,153.0,153
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",MNG,2004,SEX_BTSX,48.0,48
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",MLT,2004,SEX_MLE,,4
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",PRY,2004,SEX_BTSX,126.0,126
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",NRU,2004,SEX_BTSX,155.0,155
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",ZAF,2004,SEX_BTSX,156.0,156
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",BTN,2004,SEX_BTSX,79.0,79
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",BDI,2004,SEX_FMLE,185.0,185
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",BRB,2004,SEX_BTSX,261.0,261
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",VCT,2004,SEX_FMLE,389.0,389
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",CAF,2004,SEX_FMLE,188.0,188
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",BHR,2004,SEX_BTSX,116.0,116
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",PRT,2004,SEX_BTSX,144.0,144
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",BIH,2004,SEX_FMLE,235.0,235
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",SEN,2004,SEX_BTSX,112.0,112
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",ROU,2004,SEX_BTSX,135.0,135
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",NIC,2004,SEX_BTSX,112.0,112
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",AUS,2004,SEX_MLE,,1
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",TUN,2004,SEX_BTSX,62.0,62
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",MWI,2004,SEX_BTSX,67.0,67
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",MUS,2004,SEX_BTSX,129.0,129
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",AUT,2004,SEX_MLE,,2
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",IND,2004,SEX_MLE,,1
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",DNK,2004,SEX_BTSX,202.0,202
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",SMR,2004,SEX_FMLE,169.0,169
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",LSO,2004,SEX_FMLE,75.0,75
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",SWE,2004,SEX_FMLE,230.0,230
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",FSM,2004,SEX_FMLE,162.0,162
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",ARG,2004,SEX_BTSX,169.0,169
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",TON,2004,SEX_BTSX,128.0,128
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",GEO,2004,SEX_FMLE,246.0,246
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",NLD,2004,SEX_MLE,,2
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",SYC,2004,SEX_FMLE,197.0,197
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",BHS,2004,SEX_FMLE,416.0,416
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",KGZ,2004,SEX_BTSX,104.0,104
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",AGO,2004,SEX_FMLE,410.0,410
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",WSM,2004,SEX_BTSX,147.0,147
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",GHA,2004,SEX_FMLE,306.0,306
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",COG,2004,SEX_FMLE,224.0,224
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",TUR,2004,SEX_BTSX,98.0,98
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",CHE,2004,SEX_MLE,,1
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",FIN,2004,SEX_FMLE,245.0,245
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",DJI,2004,SEX_BTSX,87.0,87
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",FJI,2004,SEX_BTSX,139.0,139
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",VEN,2004,SEX_BTSX,116.0,116
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",UGA,2004,SEX_BTSX,80.0,80
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",CYP,2004,SEX_FMLE,229.0,229
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",UZB,2004,SEX_BTSX,77.0,77
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",CUB,2004,SEX_MLE,,1
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",BLZ,2004,SEX_BTSX,47.0,47
SA_0000001419,"Age-standardized DALYs, breast cancer, per 100,000",LTU,2004,SEX_FMLE,278.0,278
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",UGA,2002,,9.59,9.59
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",KHM,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",VNM,2004,SEX_FMLE,11.7,11.7
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",PAK,2004,SEX_BTSX,13.1,13.1
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",CHL,2004,SEX_BTSX,7.4,7.4
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",KAZ,2002,,12.2,12.20
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",SDN,2004,SEX_FMLE,26.7,26.7
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",TUR,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",NLD,2004,SEX_FMLE,27.7,27.7
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",HND,2004,SEX_FMLE,20.7,20.7
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",TZA,2004,SEX_BTSX,10.5,10.5
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",VCT,2004,SEX_MLE,0.9,0.9
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",SLE,2004,SEX_FMLE,39.3,39.3
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",BOL,2004,SEX_BTSX,15.8,15.8
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",TUV,2004,SEX_BTSX,10.6,10.6
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",PLW,2004,SEX_BTSX,8.6,8.6
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",FRA,2004,SEX_BTSX,14.0,14.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",QAT,2002,,3.49,3.49
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",TTO,2002,,13.02,13.02
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",SLB,2004,SEX_BTSX,5.9,5.9
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",NIC,2002,,7.69,7.69
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",BRA,2004,SEX_FMLE,26.3,26.3
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",LBN,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",COG,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",FJI,2004,SEX_FMLE,18.8,18.8
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",BRN,2004,SEX_BTSX,7.1,7.1
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",VNM,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",HRV,2004,SEX_BTSX,12.7,12.7
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",ARG,2002,,14.62,14.62
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",HRV,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",KWT,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",MNG,2004,SEX_MLE,0.0,0.0
